File,URL,Time,Weather,Temperature,Humidity,Wind
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.00,Scattered clouds.,29ʡC,1013 mbar,7 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.30,Scattered clouds.,30ʡC,1013 mbar,7 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.00,Scattered clouds.,31ʡC,1013 mbar,7 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.30,Scattered clouds.,31ʡC,1012 mbar,7 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.00,Scattered clouds.,31ʡC,1012 mbar,11 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.30,Scattered clouds.,31ʡC,1011 mbar,15 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.00,Scattered clouds.,31ʡC,1010 mbar,15 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.00,Haze.,31ʡC,1009 mbar,15 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.30,Haze.,31ʡC,1009 mbar,11 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.00,Haze.,31ʡC,1009 mbar,15 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.30,Haze.,30ʡC,1008 mbar,15 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.00,Haze.,29ʡC,1009 mbar,15 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.30,Haze.,29ʡC,1009 mbar,13 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.00,Haze.,28ʡC,1009 mbar,19 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.30,Clear.,28ʡC,1009 mbar,17 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.00,Clear.,27ʡC,1009 mbar,13 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.30,Clear.,27ʡC,1010 mbar,11 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.00,Clear.,27ʡC,1010 mbar,11 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.30,Clear.,27ʡC,1010 mbar,11 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.00,Clear.,27ʡC,1010 mbar,11 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.30,Passing clouds.,26ʡC,1011 mbar,9 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.00,Passing clouds.,26ʡC,1011 mbar,7 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.30,Passing clouds.,26ʡC,1011 mbar,7 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.00,Passing clouds.,26ʡC,1011 mbar,4 km/h
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.30,Passing clouds.,25ʡC,1011 mbar,No wind
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.00,Fog.,24ʡC,1011 mbar,No wind
Soupfile_145.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.30,Fog.,24ʡC,1011 mbar,No wind
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.30Tuesday 1 March,Passing clouds.,26ʡC,1014 mbar,6 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.00,Passing clouds.,26ʡC,1013 mbar,4 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.30,Passing clouds.,26ʡC,1013 mbar,4 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.00,Passing clouds.,26ʡC,1012 mbar,4 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.30,Passing clouds.,25ʡC,1012 mbar,4 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.00,Passing clouds.,25ʡC,1012 mbar,4 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.30,Fog.,25ʡC,1012 mbar,4 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.00,Fog.,25ʡC,1012 mbar,4 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.30,Fog.,24ʡC,1012 mbar,4 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.00,Fog.,24ʡC,1012 mbar,4 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.30,Fog.,24ʡC,1013 mbar,4 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.00,Fog.,24ʡC,1013 mbar,4 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.30,Fog.,25ʡC,1013 mbar,4 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.00,Fog.,26ʡC,1014 mbar,4 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.30,Fog.,27ʡC,1014 mbar,7 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.00,Fog.,27ʡC,1015 mbar,9 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.30,Fog.,29ʡC,1015 mbar,9 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.00,Fog.,30ʡC,1015 mbar,9 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.30,Haze.,31ʡC,1015 mbar,13 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.00,Haze.,32ʡC,1015 mbar,9 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.30,Haze.,33ʡC,1014 mbar,11 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.00,Passing clouds.,34ʡC,1014 mbar,17 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.30,Passing clouds.,35ʡC,1013 mbar,17 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.00,Passing clouds.,35ʡC,1012 mbar,17 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.30,Passing clouds.,35ʡC,1012 mbar,19 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.00,Passing clouds.,34ʡC,1012 mbar,19 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.30,Clear.,34ʡC,1011 mbar,19 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.00,Clear.,34ʡC,1011 mbar,19 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.30,Clear.,33ʡC,1011 mbar,22 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.00,Clear.,33ʡC,1011 mbar,19 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.30,Clear.,31ʡC,1011 mbar,22 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.00,Clear.,30ʡC,1011 mbar,22 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.30,Clear.,29ʡC,1012 mbar,22 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.00,Clear.,28ʡC,1012 mbar,19 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.30,Passing clouds.,28ʡC,1012 mbar,9 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.00,Passing clouds.,27ʡC,1013 mbar,9 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.00,Passing clouds.,27ʡC,1013 mbar,7 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.30,Passing clouds.,26ʡC,1014 mbar,7 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.00,Passing clouds.,26ʡC,1014 mbar,7 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.30,Passing clouds.,26ʡC,1014 mbar,6 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.00,Passing clouds.,26ʡC,1014 mbar,4 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.30,Passing clouds.,26ʡC,1014 mbar,6 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.00,Passing clouds.,25ʡC,1014 mbar,6 km/h
Soupfile_146.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.30,Passing clouds.,25ʡC,1014 mbar,4 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.00Friday 1 April,Passing clouds.,29ʡC,1008 mbar,11 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.30,Passing clouds.,29ʡC,1008 mbar,11 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.00,Passing clouds.,29ʡC,1008 mbar,11 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.30,Passing clouds.,29ʡC,1008 mbar,7 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.00,Passing clouds.,29ʡC,1008 mbar,7 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,02.30,Passing clouds.,29ʡC,1007 mbar,7 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.00,Passing clouds.,29ʡC,1007 mbar,11 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.30,Passing clouds.,30ʡC,1008 mbar,13 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.00,Passing clouds.,29ʡC,1008 mbar,11 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.30,Passing clouds.,29ʡC,1008 mbar,11 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.00,Fog.,29ʡC,1008 mbar,9 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.00,Fog.,28ʡC,1008 mbar,11 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.00,Fog.,29ʡC,1009 mbar,13 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.30,Fog.,29ʡC,1010 mbar,15 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.00,Fog.,29ʡC,1010 mbar,19 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.30,Fog.,30ʡC,1011 mbar,20 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.00,Fog.,31ʡC,1011 mbar,22 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.30,Fog.,32ʡC,1011 mbar,19 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.00,Scattered clouds.,32ʡC,1011 mbar,22 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.30,Scattered clouds.,33ʡC,1010 mbar,22 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.00,Scattered clouds.,34ʡC,1010 mbar,22 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.30,Scattered clouds.,35ʡC,1009 mbar,22 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.00,Scattered clouds.,35ʡC,1009 mbar,22 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.30,Scattered clouds.,35ʡC,1009 mbar,19 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.00,Scattered clouds.,36ʡC,1008 mbar,20 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.30,Scattered clouds.,36ʡC,1007 mbar,20 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.00,Scattered clouds.,35ʡC,1007 mbar,24 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.30,Scattered clouds.,34ʡC,1006 mbar,30 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.00,Scattered clouds.,33ʡC,1006 mbar,19 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.30,Passing clouds.,33ʡC,1006 mbar,19 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.00,Passing clouds.,33ʡC,1006 mbar,15 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.30,Passing clouds.,33ʡC,1006 mbar,15 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.00,Clear.,32ʡC,1006 mbar,22 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.30,Clear.,31ʡC,1006 mbar,22 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.30,Clear.,30ʡC,1007 mbar,22 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.00,Clear.,30ʡC,1007 mbar,20 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.30,Clear.,30ʡC,1007 mbar,13 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.00,Clear.,30ʡC,1008 mbar,22 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.30,Passing clouds.,30ʡC,1009 mbar,17 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.00,Passing clouds.,30ʡC,1009 mbar,19 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.30,Passing clouds.,30ʡC,1009 mbar,19 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.00,Passing clouds.,30ʡC,1010 mbar,19 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.30,Passing clouds.,30ʡC,1010 mbar,15 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.00,Passing clouds.,30ʡC,1010 mbar,15 km/h
Soupfile_147.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.30,Passing clouds.,29ʡC,1010 mbar,11 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.00Sunday 1 May,Passing clouds.,31ʡC,1004 mbar,19 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.30,Fog.,30ʡC,1004 mbar,15 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.00,Fog.,30ʡC,1004 mbar,13 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.30,Fog.,30ʡC,1004 mbar,17 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.00,Fog.,30ʡC,1004 mbar,11 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.30,Fog.,30ʡC,1003 mbar,9 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.00,Fog.,30ʡC,1003 mbar,11 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.30,Fog.,30ʡC,1003 mbar,11 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.00,Fog.,30ʡC,1004 mbar,9 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.30,Fog.,30ʡC,1004 mbar,11 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.00,Fog.,30ʡC,1004 mbar,15 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.30,Fog.,30ʡC,1005 mbar,19 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.00,Fog.,31ʡC,1006 mbar,15 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.30,Scattered clouds.,32ʡC,1006 mbar,19 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.00,Scattered clouds.,33ʡC,1006 mbar,15 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.30,Scattered clouds.,33ʡC,1006 mbar,19 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.00,Scattered clouds.,34ʡC,1006 mbar,15 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.30,Scattered clouds.,35ʡC,1005 mbar,15 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.00,Passing clouds.,36ʡC,1005 mbar,15 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.30,Passing clouds.,37ʡC,1004 mbar,15 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.00,Passing clouds.,38ʡC,1004 mbar,15 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.30,Passing clouds.,39ʡC,1003 mbar,13 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.00,Passing clouds.,39ʡC,1002 mbar,22 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.30,Passing clouds.,38ʡC,1002 mbar,22 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.00,Passing clouds.,37ʡC,1002 mbar,22 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.30,Passing clouds.,37ʡC,1001 mbar,22 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.00,Passing clouds.,36ʡC,1001 mbar,24 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.30,Passing clouds.,36ʡC,1001 mbar,24 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.00,Passing clouds.,36ʡC,1000 mbar,17 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.30,Passing clouds.,35ʡC,1000 mbar,22 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.00,Passing clouds.,34ʡC,1000 mbar,24 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.30,Passing clouds.,33ʡC,1001 mbar,28 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.00,Passing clouds.,33ʡC,1001 mbar,22 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.30,Passing clouds.,32ʡC,1002 mbar,19 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.00,Passing clouds.,32ʡC,1002 mbar,24 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.30,Passing clouds.,31ʡC,1004 mbar,19 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.00,Fog.,31ʡC,1004 mbar,22 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.30,Fog.,31ʡC,1004 mbar,22 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.00,Fog.,31ʡC,1005 mbar,20 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.30,Fog.,31ʡC,1005 mbar,13 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.00,Fog.,31ʡC,1006 mbar,11 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.30,Fog.,31ʡC,1006 mbar,9 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.00,Fog.,31ʡC,1007 mbar,9 km/h
Soupfile_148.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.30,Fog.,31ʡC,1006 mbar,11 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.00Wednesday 1 June,Fog.,31ʡC,1004 mbar,9 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,00.30,Fog.,31ʡC,1003 mbar,13 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.00,Fog.,31ʡC,1003 mbar,17 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,01.30,Fog.,30ʡC,1003 mbar,24 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,03.30,Fog.,30ʡC,1002 mbar,20 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.00,Fog.,30ʡC,1002 mbar,20 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,04.30,Fog.,29ʡC,1002 mbar,20 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.00,Fog.,29ʡC,1002 mbar,20 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,05.30,Fog.,29ʡC,1002 mbar,20 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.00,Fog.,29ʡC,1003 mbar,19 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,06.30,Fog.,29ʡC,1003 mbar,19 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.00,Fog.,30ʡC,1003 mbar,17 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,07.30,Fog.,30ʡC,1004 mbar,15 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.00,Passing clouds.,31ʡC,1004 mbar,15 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,08.30,Passing clouds.,32ʡC,1004 mbar,19 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,09.00,Passing clouds.,33ʡC,1004 mbar,26 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.00,Clear.,35ʡC,1004 mbar,19 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,10.30,Clear.,35ʡC,1004 mbar,19 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.00,Clear.,36ʡC,1004 mbar,19 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,11.30,Clear.,36ʡC,1003 mbar,19 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.00,Clear.,37ʡC,1003 mbar,15 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,12.30,Clear.,37ʡC,1002 mbar,19 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,13.30,Passing clouds.,38ʡC,1001 mbar,15 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,14.30,Passing clouds.,39ʡC,1000 mbar,19 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,15.30,Scattered clouds.,39ʡC,1000 mbar,15 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.00,Scattered clouds.,39ʡC,1000 mbar,19 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,16.30,Scattered clouds.,39ʡC,1000 mbar,19 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.00,Scattered clouds.,39ʡC,1000 mbar,15 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,17.30,Scattered clouds.,38ʡC,1000 mbar,15 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.00,Scattered clouds.,37ʡC,1000 mbar,9 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,18.30,Scattered clouds.,35ʡC,1001 mbar,11 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.00,Scattered clouds.,34ʡC,1002 mbar,11 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,19.30,Passing clouds.,34ʡC,1002 mbar,7 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,20.30,Passing clouds.,33ʡC,1003 mbar,7 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.00,Passing clouds.,33ʡC,1003 mbar,9 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,21.30,Passing clouds.,33ʡC,1004 mbar,13 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.00,Haze.,33ʡC,1004 mbar,11 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,22.30,Fog.,33ʡC,1004 mbar,15 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.00,Fog.,32ʡC,1004 mbar,13 km/h
Soupfile_149.txt,https://www.timeanddate.com/weather/india/chennai/historic?month=&year=,23.30,Fog.,32ʡC,1004 mbar,15 km/h
